"","SYMBOL","GSM1143672","GSM1143673","GSM1143674","GSM1143675"
"17234","NUDT6",39,59,53,36
"17235","NUDT4",1313,1179,1541,927
"17236","NUDT5",2164,2163,2453,1481
"17237","NUDT3",2306,2207,2436,1726
"17238","SOX21",0,0,0,0
"17239","FSTL1",5,6,12,17
"17240","PSIP1",1780,1796,978,609
"17241","WDHD1",1803,1952,320,275
"17242","CHI3L2",0,0,3,0
"17243","FAM107A",0,0,0,1
"17244","STRAP",4159,4019,4032,2564
"17245","INSL6",0,0,1,0
"17246","ADAMTS7",31,29,1084,479
"17247","ADAMTS6",8,10,24,19
"17248","BAZ2A",4645,4378,5730,3978
"17249","BAZ1A",2907,2959,3017,1959
"17250","LZTS1",0,0,0,0
"17251","ZNF277",228,212,556,326
"17252","CHIT1",0,1,2,0
"17253","WDR6",4491,4335,7553,4679
"17254","TREH",53,50,88,68
"17255","SLC2A6",391,384,860,612
"17256","ATRIP-TREX1",229,263,185,141
"17257","MAP4K5",1353,1379,1542,1130
"17258","MAP4K1",27,27,21,20
"17259","INMT",0,0,1,0
"17260","RASSF1",427,410,241,207
"17261","PKP3",3271,2780,3148,2061
"17262","NISCH",1097,973,1432,889
"17263","CELF3",412,416,531,336
"17264","CHKA",647,684,706,534
"17265","CEP250",1171,1179,1654,1178
"17266","PTENP1",449,411,605,364
"17267","WBP4",547,538,560,322
"17268","ABCB8",1085,985,954,637
"17269","SEC23IP",2782,2720,3151,1989
"17270","WIF1",0,0,1,0
"17271","SUPT16H",9597,9326,7147,4593
"17272","ANXA10",0,0,0,0
"17273","ADCY6",1934,2026,2833,1903
"17274","CHKB",177,175,283,175
"17275","CHEK2",800,736,581,301
"17276","POLI",365,310,614,371
"17277","KLK8",6,15,49,36
"17278","MST1P2",19,18,69,36
"17279","CHM",247,231,326,185
"17280","FZD10",0,0,0,0
"17281","PLPBP",1128,1100,1203,716
"17282","IRAK3",1,0,0,0
"17283","AKAP13",1687,1592,2459,1863
"17284","AKAP11",3132,3007,3329,2254
"17285","AKAP10",516,521,759,511
"17286","DDX20",1107,979,832,564
"17287","TREX2",8,12,12,4
"17288","CHML",1491,1268,1729,1195
"17289","DUSP10",43,36,164,104
"17290","MRPL3",3989,3422,3291,1874
"17291","MST1L",14,11,34,16
"17292","RPL35",11298,9718,12126,7129
"17293","GALNT6",4026,3662,4355,2620
"17294","LOC112267855",0,1,0,0
"17295",NA,2,2,3,5
"17296",NA,1,2,15,17
"17297","LOC112267858",0,0,0,0
"17298","LOC112267859",0,0,1,0
"17299",NA,23,20,39,30
"17300","LINC02675",1,4,2,3
"17301",NA,2,1,1,3
"17302",NA,1,0,3,0
"17303","LOC112267865",0,0,0,0
"17304",NA,3,10,3,4
"17305",NA,0,0,0,0
"17306","LOC112267868",4,6,11,6
"17307",NA,2,2,1,0
"17308",NA,3,1,0,0
"17309","LOC112267871",3,5,3,4
"17310",NA,16,15,38,26
"17311","LINC02814",5,7,4,5
"17312",NA,105,138,167,135
"17313",NA,0,0,0,0
"17314",NA,57,56,58,39
"17315","PPP1CB-DT",46,38,21,22
"17316",NA,22,19,12,1
"17317","LOC112267879",1,1,0,2
"17318",NA,0,0,0,0
"17319","SLC41A3-AS1",0,0,2,0
"17320","LOC112267888",0,0,0,0
"17321","KIF5C-AS1",0,0,0,0
"17322","LOC112267890",0,0,0,0
"17323",NA,4,7,3,3
"17324","LOC112267892",0,0,0,0
"17325",NA,0,2,5,2
"17326","LOC112267895",0,0,0,0
"17327","LOC112267896",0,0,0,0
"17328","LOC112267897",0,0,0,0
"17329","LOC112267899",4,3,2,1
"17330","LOC112267900",0,0,0,0
"17331","LOC112267901",0,0,0,0
"17332","LOC112267902",20,27,26,27
"17333","LOC112267903",0,0,0,0
"17334",NA,0,0,0,0
"17335",NA,0,0,0,0
"17336",NA,0,0,0,0
"17337","LOC112267909",5,5,5,2
"17338","LOC112267910",0,0,2,2
"17339","LOC112267914",0,0,0,0
"17340","LOC112267915",1,2,2,0
"17341",NA,15,15,266,145
"17342","LOC112267917",0,0,0,0
"17343",NA,0,0,0,0
"17344",NA,0,0,1,1
"17345",NA,0,0,0,0
"17346","LOC112267932",66,50,88,47
"17347","LOC112267933",0,0,0,0
"17348","LOC112267934",157,154,362,212
"17349",NA,2,0,0,1
"17350","LOC112267936",13,17,16,11
"17351","LOC112267937",0,0,0,0
"17352",NA,12,18,15,9
"17353",NA,1,1,1,1
"17354",NA,1,2,1,1
"17355",NA,46,59,87,61
"17356","LOC112267942",16,16,32,17
"17357",NA,8,2,2,3
"17358","LOC112267944",0,0,0,0
"17359",NA,0,0,0,0
"17360",NA,38,27,50,33
"17361","LOC112267952",0,0,0,0
"17362",NA,0,0,0,0
"17363","LOC112267955",1,0,2,1
"17364",NA,0,0,0,0
"17365","LOC112267957",3,0,3,1
"17366","KLC4-AS1",18,17,43,25
"17367",NA,0,0,0,0
"17368","KCNQ5-DT",0,0,0,0
"17369",NA,8,6,3,2
"17370","LOC112267962",0,0,0,0
"17371",NA,0,0,0,0
"17372",NA,21,15,27,24
"17373",NA,0,6,4,7
"17374",NA,1,2,0,0
"17375","LOC112267968",0,0,0,0
"17376","LOC112267969",0,0,0,0
"17377","LOC112267970",1,0,1,1
"17378",NA,18,11,13,9
"17379",NA,0,0,0,0
"17380",NA,0,0,0,0
"17381","LOC112267974",0,0,0,0
"17382",NA,0,0,0,0
"17383","CDK13-DT",15,21,19,11
"17384","LOC112267984",1,1,1,0
"17385",NA,4,4,5,2
"17386","LOC112267986",4,7,12,2
"17387",NA,4,3,6,2
"17388","LOC112267988",13,18,10,9
"17389",NA,0,0,0,0
"17390","LOC112267992",15,12,28,15
"17391","LOC112267993",5,1,1,0
"17392",NA,19,19,24,19
"17393","GRM3-AS1",0,0,0,1
"17394",NA,1,2,1,4
"17395","LOC112268009",0,0,0,0
"17396",NA,0,0,0,0
"17397","LOC112268012",0,1,1,1
"17398",NA,1,4,0,1
"17399","LOC112268015",0,2,3,1
"17400","LOC112268016",3,3,1,1
"17401","LOC112268017",0,0,0,0
"17402",NA,0,0,0,0
"17403",NA,19,18,29,22
"17404","LOC112268022",2,6,19,21
"17405","LOC112268023",0,0,0,0
"17406",NA,172,243,270,334
"17407","LOC112268025",0,1,2,3
"17408",NA,0,0,0,0
"17409","LOC112268027",0,0,0,0
"17410","LOC112268029",0,0,0,0
"17411","LOC112268030",13,8,13,7
"17412","LOC112268033",0,0,0,0
"17413",NA,0,0,0,0
"17414",NA,8,6,3,3
"17415","LOC112268036",0,0,0,0
"17416",NA,199,140,413,261
"17417","LOC112268038",10,9,6,7
"17418","LOC112268039",0,0,0,0
"17419","DOCK8-AS2",17,14,33,24
"17420",NA,1,0,0,0
"17421","LOC112268044",0,0,0,0
"17422","LOC112268045",0,0,0,0
"17423","LOC112268046",0,1,0,1
"17424",NA,51,37,793,407
"17425","LOC112268048",128,97,93,57
"17426",NA,0,0,0,0
"17427","LOC112268050",17,7,11,16
"17428",NA,0,0,1,0
"17429",NA,611,527,659,374
"17430",NA,0,0,1,1
"17431",NA,1,2,0,1
"17432","LOC112268055",78,78,105,64
"17433",NA,37,31,60,44
"17434","LOC112268057",0,0,0,0
"17435",NA,23,24,35,21
"17436",NA,1,0,3,3
"17437","LOC112268060",0,1,1,1
"17438","LOC112268061",2,0,3,2
"17439","LOC112268062",1,0,1,1
"17440","LOC112268063",30,40,39,20
"17441","LOC112268064",5,3,7,4
"17442","LOC112268065",1,0,2,0
"17443",NA,0,0,2,2
"17444","LOC112268067",0,0,1,2
"17445","LOC112268068",0,0,0,0
"17446","LOC112268069",0,0,0,1
"17447","LOC112268070",21,20,29,25
"17448","LOC112268071",0,0,0,0
"17449",NA,3,1,0,1
"17450","LOC112268073",2,1,4,2
"17451","LOC112268076",1,2,3,1
"17452","LOC112268077",1,0,0,0
"17453","LOC112268078",1,1,0,0
"17454","LOC112268079",2,7,1,2
"17455","LOC112268080",0,0,0,0
"17456","LOC112268081",0,2,0,1
"17457",NA,0,0,0,0
"17458",NA,0,0,0,0
"17459",NA,7,3,6,7
"17460",NA,2,2,9,4
"17461","LOC112268087",0,0,0,0
"17462","LOC112268088",18,16,30,16
"17463","GAPDH-DT",734,710,204,144
"17464","LOC112268090",7,6,5,9
"17465",NA,0,0,0,0
"17466",NA,11,11,8,12
"17467","LOC112268093",0,0,0,0
"17468","LOC112268095",0,0,0,0
"17469","LOC112268096",2,1,1,3
"17470","MYG1-AS1",347,361,548,387
"17471","CNPY2-AS1",104,104,152,91
"17472",NA,0,0,1,0
"17473",NA,0,1,2,0
"17474","LOC112268101",0,0,0,0
"17475","LOC112268102",25,23,27,19
"17476",NA,0,0,0,0
"17477","LOC112268104",1,3,5,3
"17478","SBNO1-AS1",34,28,74,32
"17479","LOC112268106",0,0,0,0
"17480",NA,0,0,0,0
"17481",NA,0,0,0,1
"17482",NA,156,158,133,99
"17483","LOC112268110",0,0,0,0
"17484",NA,0,0,0,0
"17485",NA,0,0,0,0
"17486","LOC112268114",0,0,0,0
"17487",NA,0,0,1,0
"17488",NA,15,12,37,22
"17489","LOC112268117",0,0,0,0
"17490","LOC112268118",10,11,10,7
"17491","LOC112268120",0,0,0,0
"17492",NA,1,2,0,1
"17493",NA,0,2,2,0
"17494","LOC112268123",28,34,42,26
"17495","BAZ1A-AS1",148,109,135,81
"17496",NA,0,0,0,0
"17497","LOC112268127",1,1,1,1
"17498",NA,0,0,0,0
"17499",NA,0,0,1,0
"17500","LOC112268130",9,3,4,11
"17501",NA,156,136,57,58
"17502","LOC112268133",0,1,2,1
"17503",NA,26,25,19,11
"17504","LOC112268135",0,0,0,0
"17505","LOC112268136",0,0,0,0
"17506",NA,0,0,0,0
"17507",NA,1,0,1,0
"17508",NA,0,0,0,0
"17509","LOC112268140",212,177,174,91
"17510",NA,6,5,14,5
"17511","LOC112268143",10,14,17,9
"17512",NA,36,40,40,18
"17513","LOC112268145",8,5,5,6
"17514","LOC112268146",9,15,33,27
"17515",NA,52,53,53,33
"17516","LOC112268148",70,68,81,55
"17517",NA,0,0,1,0
"17518","LOC112268150",4,6,7,6
"17519","LOC112268151",0,0,0,0
"17520","LOC112268152",0,0,0,0
"17521","LOC112268153",1,0,2,0
"17522","LOC112268154",0,0,0,0
"17523",NA,1103,975,1931,861
"17524","LOC112268156",0,0,0,0
"17525","LOC112268159",0,0,0,0
"17526",NA,45,51,28,32
"17527","LOC112268165",0,1,0,0
"17528",NA,36,26,52,41
"17529",NA,0,0,0,0
"17530","LOC112268169",10,16,14,13
"17531","LOC112268170",2572,2325,1951,1295
"17532",NA,3,2,8,6
"17533","LOC112268172",9,11,11,7
"17534","LOC112268173",0,0,0,0
"17535","LOC112268174",12,14,14,12
"17536","LOC112268175",0,0,0,0
"17537","LOC112268176",0,0,0,0
"17538",NA,18,14,11,8
"17539","LOC112268179",33,37,34,25
"17540","LOC112268182",1,0,2,2
"17541","KPNB1-DT",721,714,748,514
"17542","LOC112268186",29,23,20,12
"17543",NA,0,0,0,0
"17544",NA,0,0,0,0
"17545",NA,30,31,16,14
"17546",NA,29,22,38,22
"17547","LOC112268191",0,0,0,0
"17548","LOC112268194",0,0,0,0
"17549",NA,10,19,11,9
"17550",NA,98,105,156,110
"17551","LOC112268199",1,4,3,4
"17552","LOC112268200",1,1,1,1
"17553",NA,53,43,70,38
"17554",NA,14,16,29,15
"17555","HEXIM2-AS1",2,5,4,3
"17556","LOC112268204",0,0,0,0
"17557",NA,0,0,0,0
"17558","LOC112268206",0,0,0,0
"17559","LOC112268208",0,0,0,0
"17560","LOC112268209",0,0,1,0
"17561","LOC112268210",0,0,0,0
"17562",NA,0,0,0,0
"17563","LOC112268212",0,0,0,0
"17564",NA,8,5,8,8
"17565",NA,2,2,0,0
"17566",NA,1,0,0,0
"17567","LINC02856",0,0,0,0
"17568","LOC112268218",42,43,50,41
"17569","LOC112268219",65,50,86,31
"17570","LOC112268220",0,0,0,0
"17571",NA,4,2,3,1
"17572",NA,548,523,479,294
"17573","CDC42-AS1",5,9,8,5
"17574",NA,2,1,0,3
"17575","LOC112268225",9,9,11,8
"17576","LOC112268227",3,2,2,1
"17577",NA,0,2,1,0
"17578","LOC112268231",0,1,1,0
"17579","LOC112268234",0,0,0,0
"17580","LOC112268235",27,38,47,61
"17581",NA,5,7,9,9
"17582",NA,21,21,39,32
"17583",NA,420,431,492,290
"17584","LOC112268239",7,10,21,19
"17585","CCDST",0,0,2,0
"17586","ZNF470-DT",0,0,0,0
"17587","ZSCAN5A-AS1",13,6,12,10
"17588","LOC112268244",21,13,13,11
"17589","LOC112268245",1,0,0,0
"17590",NA,246,237,339,231
"17591","LOC112268247",0,0,0,0
"17592","LOC112268248",0,0,0,0
"17593",NA,1,1,2,0
"17594","LOC112268250",0,0,0,0
"17595","LOC112268251",21,21,28,14
"17596","LOC112268252",8,4,22,6
"17597",NA,4,4,7,10
"17598",NA,34,36,57,37
"17599",NA,15,14,17,6
"17600",NA,0,0,0,0
"17601",NA,0,1,0,0
"17602",NA,63,55,81,42
"17603","LOC112268260",64,70,147,97
"17604","LOC112268261",4,10,16,7
"17605",NA,4,8,3,1
"17606","LOC112268263",1,1,1,0
"17607",NA,143,121,733,523
"17608","LOC112268267",14,6,43,15
"17609",NA,0,0,0,0
"17610","LOC112268269",128,112,226,112
"17611","LOC112268270",639,575,513,395
"17612","LOC112268271",3,0,0,0
"17613","LOC112268272",13,20,18,19
"17614","LOC112268273",3,0,0,2
"17615","LOC112268274",5,6,4,1
"17616","LINC02799",0,1,0,0
"17617","LOC112268276",0,0,1,0
"17618",NA,3,1,1,2
"17619",NA,19,9,17,14
"17620",NA,0,0,0,0
"17621",NA,0,0,0,0
"17622",NA,0,0,0,0
"17623",NA,0,0,0,0
"17624","LOC112268283",2,2,4,2
"17625",NA,789,591,1342,2068
"17626","LOC112268286",0,0,0,0
"17627",NA,0,0,0,0
"17628","LOC112268288",3,3,3,2
"17629","LOC112268289",5,7,10,11
"17630","LOC112268291",0,0,0,0
"17631",NA,6,2,3,1
"17632",NA,0,2,2,0
"17633","LOC112268295",5,3,8,2
"17634",NA,0,0,2,0
"17635","LOC112268297",3,3,4,3
"17636",NA,0,0,1,0
"17637",NA,48,32,96,46
"17638",NA,4,2,1,1
"17639",NA,0,0,1,1
"17640","LOC112268307",0,0,1,0
"17641",NA,0,1,0,0
"17642","LOC112268311",2,0,0,0
"17643","LOC112268312",0,0,0,0
"17644",NA,207,147,213,563
"17645","LOC112268314",0,0,0,0
"17646","LOC112268315",0,0,1,0
"17647","LOC112268316",0,0,0,0
"17648","LOC112268317",203,195,177,119
"17649",NA,2,2,9,4
"17650",NA,0,0,0,0
"17651","LOC112268411",0,0,0,0
"17652","LOC112268412",3,5,4,5
"17653","LOC112268413",0,0,0,0
"17654","LOC112268415",125,104,193,129
"17655","LOC112268416",0,0,1,0
"17656","LOC112268418",2,1,6,10
"17657","LOC112268419",53,56,82,53
"17658",NA,2,1,1,2
"17659",NA,4,2,3,6
"17660",NA,8,8,3,5
"17661","LOC112268423",3,6,10,9
"17662",NA,1,0,0,1
"17663","LOC112268425",0,0,1,0
"17664",NA,4,1,13,2
"17665",NA,0,0,0,0
"17666",NA,12,6,12,16
"17667","LOC112268431",0,0,0,0
"17668","LOC112268432",12,24,11,10
"17669","LOC112268433",0,0,0,0
"17670",NA,5,4,62,24
"17671","LOC112268436",0,0,0,0
"17672","LOC112268437",149,157,260,158
"17673","LOC112268438",4,6,13,5
"17674","LOC112268439",3,4,3,3
"17675","LOC112268440",0,0,0,0
"17676",NA,0,0,0,0
"17677",NA,34,31,25,13
"17678","LOC112268445",1,0,0,0
"17679",NA,0,0,0,0
"17680",NA,3,2,2,1
"17681",NA,0,0,0,0
"17682","LOC112268449",0,0,0,0
"17683","LOC112268450",18,16,20,14
"17684",NA,0,1,1,1
"17685",NA,2,0,0,0
"17686","LOC112268458",191,159,204,142
"17687","LOC112268460",310,270,17,21
"17688","LOC112268461",0,0,0,1
"17689","LOC112268462",0,0,0,0
"17690",NA,0,0,0,1
"17691","LOC112268465",0,0,0,0
"17692",NA,0,0,0,0
"17693","LOC112268467",3,3,2,0
"17694","LOC112268468",0,0,0,0
"17695","LOC112268469",102,113,185,125
"17696",NA,0,0,0,0
"17697","LOC112268472",0,0,0,0
"17698","LOC112268474",0,0,7,0
"17699","GALNT5",0,0,2,0
"17700","RASSF8",536,703,390,344
"17701","CHN1",860,919,554,401
"17702","PRAF2",331,318,558,349
"17703","SEC63",3466,3428,3828,2375
"17704","POLG2",287,299,337,238
"17705","HPS5",918,964,930,583
"17706","PDCD10",1506,1314,1487,895
"17707","RNF139",2911,2729,4404,2609
"17708","RNF24",435,500,568,366
"17709","CA5B",87,87,284,134
"17710","EGLN2",789,649,832,463
"17711","EGLN3",272,224,589,249
"17712","CHN2",9,8,20,10
"17713","PADI2",552,343,688,315
"17714","BIRC8",0,0,0,0
"17715","PMF1",497,536,445,304
"17716","ZHX1",3572,3367,3548,2289
"17717","TMEM271",2,2,1,0
"17718","SHLD3",85,91,94,61
"17719","GPR176",63,65,37,28
"17720","CAVIN3",0,0,0,0
"17721","NXPH4",370,251,81,46
"17722","PRRT2",223,210,157,151
"17723","ERI2",739,708,908,503
"17724","NXPH3",47,68,23,37
"17725","SAT2",174,174,428,259
"17726","DTD2",652,625,706,470
"17727","NXPH2",0,0,0,0
"17728","GTF3C6",1358,1263,1987,1099
"17729","GPR45",1,3,0,2
"17730","PTGDR2",70,54,48,37
"17731","PACSIN2",1532,1464,2012,1167
"17732","MAN1B1",2005,1865,2201,1431
"17733","SLC6A14",2055,2309,5198,3737
"17734","MAPK6-DT",29,21,22,12
"17735","LOC112543491",1,4,5,4
"17736","SIRLNT",0,0,0,0
"17737","HRH3",31,30,7,5
"17738","TP53TG1",163,175,873,509
"17739","SNX18",739,688,869,488
"17740","LOC112577516",0,0,0,0
"17741","MUC5B-AS1",5,3,17,14
"17742","LOC112577592",0,0,0,0
"17743","DCTN3",886,843,862,527
"17744","FILIP1L",10,11,50,53
"17745","HPAT5",0,0,0,0
"17746","CYTOR",167,130,164,85
"17747","XPOT",13209,11719,10693,5850
"17748","MRAP2",0,0,0,0
"17749","CHP1",2582,2424,4615,2742
"17750","RWDD2A",183,228,489,357
"17751","CMTM7",12,13,13,4
"17752","SP140",22,27,35,25
"17753","SREBF2-AS1",106,109,135,101
"17754","PXMP4",886,779,1924,824
"17755","DUSP12",520,480,533,342
"17756","SNF8",1884,1669,2421,1509
"17757","DDX19B",1539,1451,1958,1149
"17758","LOC112694756",19521,17020,23065,13646
"17759","NRM",550,558,78,71
"17760","GARIN5A",0,0,0,0
"17761","TUBA3E",1,4,1,2
"17762","PRR4",4,3,5,1
"17763","RDH13",971,774,1230,798
"17764","ATXN2L",5179,4605,5018,3181
"17765","USP18",277,244,199,109
"17766","IL17F",0,0,0,0
"17767","KLHL2",318,290,331,265
"17768","IFT43",415,369,805,422
"17769","STX1B",23,25,96,52
"17770","SYNRG",679,714,1136,753
"17771","TREX1",11,10,27,16
"17772","GLMP",163,181,553,316
"17773","KLF12",123,207,64,92
"17774","KLF8",68,90,106,81
"17775","CHRM1",85,37,85,27
"17776","SCN11A",0,0,0,0
"17777","KRT71",1,0,0,1
"17778","TBILA",0,0,3,1
"17779","POU6F2",27,27,49,22
"17780","FDX2",403,373,448,264
"17781","HOGA1",10,10,26,19
"17782","MGAT4B",3220,2821,3343,2002
"17783","CYP4F8",11,14,401,180
"17784","PNKP",947,903,859,584
"17785","WDR89",663,638,799,499
"17786","ZKSCAN7-AS1",3,1,2,1
"17787","NGF-AS1",0,0,0,0
"17788","L3HYPDH",330,272,267,171
"17789","B4GALT7",442,371,501,327
"17790","TP53RK",627,541,774,427
"17791","SGF29",452,341,375,211
"17792","PHF21B",5,7,9,4
"17793","CHRM2",0,0,0,0
"17794","LINC02605",1,0,0,0
"17795","SCAT2",23,15,5,0
"17796","SCAT8",1,1,0,0
"17797","VPS26B",1292,1104,1468,854
"17798","GLB1L3",3,4,1,1
"17799","NACC1",7427,6087,5487,3568
"17800","CFAP36",653,692,1012,720
"17801","MED8",818,777,1040,577
"17802","KTI12",198,159,200,126
"17803","ADCY7",302,202,203,126
"17804","LYST",413,459,517,359
"17805","RPUSD1",2009,1843,1333,855
"17806","PLCD3",1585,1417,3385,2182
"17807","SLCO2B1",0,0,6,2
"17808","PTH2",0,0,0,0
"17809","CHRM3",2,7,7,11
"17810","VPS45",1241,1320,1697,1086
"17811","MTFR2",293,286,36,23
"17812","LYPLA2",903,850,1591,1044
"17813","CDCA5",3111,2867,197,165
"17814","CD300A",0,0,1,0
"17815","AHNAK2",131,151,918,615
"17816","PARK7",4303,4157,4547,2861
"17817","RPLP0P2",168,121,223,134
"17818","COPE",3141,2903,4274,2789
"17819","RBPJL",3,0,1,1
"17820","SAAL1",586,569,330,214
"17821","IZUMO4",8,11,27,21
"17822","SCAMP4",948,783,874,501
"17823","ADAT3",147,143,150,91
"17824","GPR182",2,2,2,0
"17825","CHST14",485,420,410,253
"17826","ECD",1345,1353,1713,1024
"17827","CHRM4",26,15,31,9
"17828","MGAT4A",1764,1787,3177,1529
"17829","GOLM2",2459,2286,3050,1844
"17830","GPN1",1465,1410,1784,1133
"17831","TIMM23B-AGAP6",279,243,250,168
"17832","MIR12114",0,1,1,1
"17833","MIR9718",7,8,6,5
"17834","MIR9898",2889,2810,4409,3108
"17835","MIR9900",0,0,0,0
"17836","MIR9902-1",1,1,0,1
"17837","MIR9986",0,0,0,0
"17838","MIR10392",13,15,15,23
"17839","MIR10394",1429,1160,1708,1084
"17840","MIR10396B",0,0,0,1
"17841","MIR10398",0,1,0,0
"17842","MIR10522",0,0,0,0
"17843","MIR10524",0,0,0,0
"17844","MIR10526",0,0,0,0
"17845","MIR11181",0,0,0,0
"17846","MIR9851",3,2,2,0
"17847","MIR9899",0,0,0,0
"17848","MIR9901",0,0,0,0
"17849","MIR9903",0,0,0,2
"17850","MIR9985",0,0,0,0
"17851","MIR10226",1,0,0,0
"17852","MIR10393",362,322,535,321
"17853","MIR10396A",0,0,0,0
"17854","MIR10397",47,48,76,50
"17855","MIR10399",24,23,32,20
"17856","MIR10525",0,0,0,0
"17857","MIR10527",66,71,113,57
"17858","MIR11399",0,0,0,0
"17859","MIR12113",0,0,0,0
"17860","MIR9983",0,0,0,0
"17861","MIR11401",0,0,0,0
"17862","MIR10523",4,0,4,2
"17863","MIR9902-2",1,1,0,1
"17864","MIR10400",3,1,2,3
"17865","MIR12115",0,0,0,0
"17866","MIR12116",0,0,0,0
"17867","MIR12117",0,0,0,0
"17868","MIR12119",38,38,38,21
"17869","MIR12121",1,1,3,2
"17870","MIR12122",0,2,4,2
"17871","MIR12123",0,0,0,0
"17872","MIR12124",0,0,0,0
"17873","MIR12125",0,0,0,0
"17874","MIR12126",0,0,0,0
"17875","MIR12129",0,0,0,0
"17876","MIR12131",0,0,0,0
"17877","MIR12135",0,0,0,0
"17878","MIR12128",0,0,0,0
"17879","MIR12130",0,0,0,0
"17880","MIR12132",0,0,0,0
"17881","MIR12133",0,0,0,0
"17882","MIR12136",1505,1606,501,1634
"17883","MIR12120",0,0,0,0
"17884","MIR12118",0,0,0,0
"17885","MIR12127",45,51,53,28
"17886","TMC6",1025,894,1373,923
"17887","KIF12",2206,1334,3406,1938
"17888","MISP3",493,452,532,304
"17889","SLC46A1",254,228,263,201
"17890","C12orf57",1531,1365,2069,1324
"17891","DDX42",6759,6053,7075,4330
"17892","LARP4",3908,3533,3992,2561
"17893","VSIG4",0,0,0,0
"17894","GLCCI1",317,316,530,348
"17895","TMEM106A",2,1,2,3
"17896","SLC52A3",107,106,136,109
"17897","FKBP9",2137,1995,2405,1583
"17898","STK38",1452,1560,2480,1749
"17899","CHRM5",2,0,2,2
"17900","CTRC",1,0,0,1
"17901","PHB2",6932,5971,5949,3746
"17902","ACOT7",1423,1224,1418,780
"17903","PDAP1",4022,3878,3941,2424
"17904","TUSC2",601,598,969,584
"17905","CBX3",7090,7115,4397,2906
"17906","EXOC3",1330,1151,1921,1163
"17907","GABARAP",1400,1477,2810,1641
"17908","U2AF2",7764,7138,6162,3888
"17909","OIP5",452,451,82,59
"17910","TMEM274P",0,0,3,2
"17911","CHRNA1",0,0,1,1
"17912","EXOSC8",1241,1175,512,320
"17913","SFT2D1",512,485,693,385
"17914","SCRG1",0,0,0,1
"17915","TEX261",3520,3399,3640,2351
"17916","RNF13",940,859,1345,734
"17917","MGLL",721,630,1128,634
"17918","TWF2",469,519,554,395
"17919","SMIM12",576,577,644,341
"17920","GABARAPL2",2166,2333,4097,2333
"17921","AZIN2",10,8,10,8
"17922","TMEM54",1102,1207,849,673
"17923","DERPC",1360,1225,1542,965
"17924","TUBA3D",9,10,4,2
"17925","SYNPO",77,58,280,198
"17926","CHRNA2",0,0,1,0
"17927","HELQ",212,267,348,194
"17928","SMIM40",0,1,3,1
"17929","SMIM41",3,0,3,1
"17930","DCXR-DT",0,4,1,0
"17931","LINC02617",0,0,0,0
"17932","CMTM1",4,8,3,4
"17933","CHRNA3",50,64,83,41
"17934","CYP2U1",80,85,94,68
"17935","ADPRHL1",364,354,659,415
"17936","HEAT2",0,0,0,0
"17937","MFSD3",830,657,1701,1083
"17938","SDSL",364,334,786,416
"17939","TUBA3FP",0,1,0,1
"17940","CHRNA4",1,0,2,0
"17941","KLHDC7B",7,1,4,0
"17942","ODF3",0,0,0,0
"17943","ZBED10P",103,81,126,78
"17944","PIK3IP1",50,43,735,425
"17945","CHRNA5",814,790,333,218
"17946","HENMT1",1392,1519,1392,924
"17947","FAM83F",7,2,31,7
"17948","SLC35A4",3186,3085,3760,2273
"17949","ZNF257",156,122,30,25
"17950","MIR1843",0,0,0,0
"17951","MIR3059",0,0,0,0
"17952","MIR3085",0,0,0,0
"17953","MIR548BC",0,0,0,0
"17954","MIR6529",0,0,0,0
"17955","MIR11400",0,0,0,0
"17956","DTX2",195,166,429,265
"17957","CHRNA7",15,20,18,20
"17958","BMS1P2-AGAP9",83,81,86,73
"17959","BMS1P4-AGAP5",121,124,154,105
"17960","ADCY8",0,0,0,0
"17961","CHRNB1",25,21,48,35
"17962","PARGP1-AGAP4",149,131,140,107
"17963","MYOPARR",1,0,2,1
"17964","LNCRNA-ATB",0,1,1,1
"17965","CA5BP1-CA5B",163,160,379,179
"17966","ZIM3",0,0,0,0
"17967","TOE1",433,389,368,264
"17968","LINC00310",3,6,3,0
"17969","LINC00313",0,0,1,1
"17970","B3GALT5-AS1",6,9,11,24
"17971","LINC00334",1,2,1,1
"17972","TSPEAR-AS2",0,0,1,0
"17973","MCM3AP-AS1",277,311,316,227
"17974","BUD23",3066,2900,2446,1519
"17975","TRIM9",3,9,4,1
"17976","CHRNB2",1921,1916,2441,1630
"17977","ATF7-NPFF",181,140,208,126
"17978","TXNRD3",172,187,305,210
"17979","ARHGAP11A-SCG5",790,701,134,88
"17980","UCN3",0,0,0,1
"17981","SIGLEC11",1,0,2,0
"17982","SLC2A13",29,34,33,17
"17983","CHRNB3",0,0,0,0
"17984","LOC114224",1,1,0,1
"17985","LACTB",436,465,694,486
"17986","CHRNB4",18,11,41,20
"17987","EFHC1",350,361,516,350
"17988","CGB1",0,0,0,0
"17989","CGB2",0,0,1,0
"17990","CHRND",2,4,2,0
"17991","H2BK1",1,0,1,0
"17992","ABCF2-H2BK1",1408,1318,1376,841
